TO,FROM,TOTALVOLUME,ADDRESSESCOUNT,ID,SYMBOL,PARTNER_SYMBOL,TIME,MERGE_KEY
0.0,100000.0,712008.10635442,4,1182,BTC,BTC,1729036800,1729036800_100000.0_0.0
0.001,0.0,5537.32311763,30129219,1182,BTC,BTC,1729123200,1729123200_0.0_0.001
0.01,0.001,42907.16382659,11711307,1182,BTC,BTC,1729123200,1729123200_0.001_0.01
0.1,0.01,276451.60485829,8118679,1182,BTC,BTC,1729123200,1729123200_0.01_0.1
1.0,0.1,1100653.11717805,3567984,1182,BTC,BTC,1729123200,1729123200_0.1_1.0
10.0,1.0,2137361.20914882,860304,1182,BTC,BTC,1729123200,1729123200_1.0_10.0
100.0,10.0,4348626.84366211,136689,1182,BTC,BTC,1729123200,1729123200_10.0_100.0
1000.0,100.0,4080451.32379173,14231,1182,BTC,BTC,1729123200,1729123200_100.0_1000.0
10000.0,1000.0,4734980.39585653,1991,1182,BTC,BTC,1729123200,1729123200_1000.0_10000.0
100000.0,10000.0,2330137.70766051,97,1182,BTC,BTC,1729123200,1729123200_10000.0_100000.0
0.0,100000.0,712008.1159416,4,1182,BTC,BTC,1729123200,1729123200_100000.0_0.0
0.001,0.0,5537.01553597,30137787,1182,BTC,BTC,1729209600,1729209600_0.0_0.001
0.01,0.001,42925.15053815,11719199,1182,BTC,BTC,1729209600,1729209600_0.001_0.01
0.1,0.01,276468.65610082,8118702,1182,BTC,BTC,1729209600,1729209600_0.01_0.1
1.0,0.1,1100487.84358037,3565517,1182,BTC,BTC,1729209600,1729209600_0.1_1.0
10.0,1.0,2137448.40359055,860389,1182,BTC,BTC,1729209600,1729209600_1.0_10.0
100.0,10.0,4347690.6511413,136627,1182,BTC,BTC,1729209600,1729209600_10.0_100.0
1000.0,100.0,4087775.91628711,14244,1182,BTC,BTC,1729209600,1729209600_100.0_1000.0
10000.0,1000.0,4722367.3844015,1991,1182,BTC,BTC,1729209600,1729209600_1000.0_10000.0
100000.0,10000.0,2336830.66769026,98,1182,BTC,BTC,1729209600,1729209600_10000.0_100000.0
0.0,100000.0,712008.11617583,4,1182,BTC,BTC,1729209600,1729209600_100000.0_0.0
0.001,0.0,5540.55772111,30151118,1182,BTC,BTC,1729296000,1729296000_0.0_0.001
0.01,0.001,42907.32578776,11716323,1182,BTC,BTC,1729296000,1729296000_0.001_0.01
0.1,0.01,276400.06138329,8116954,1182,BTC,BTC,1729296000,1729296000_0.01_0.1
1.0,0.1,1100370.81710846,3564746,1182,BTC,BTC,1729296000,1729296000_0.1_1.0
10.0,1.0,2137504.81128569,860414,1182,BTC,BTC,1729296000,1729296000_1.0_10.0
100.0,10.0,4348170.1943193,136681,1182,BTC,BTC,1729296000,1729296000_10.0_100.0
1000.0,100.0,4083692.19858825,14234,1182,BTC,BTC,1729296000,1729296000_100.0_1000.0
10000.0,1000.0,4735274.36426216,1995,1182,BTC,BTC,1729296000,1729296000_1000.0_10000.0
100000.0,10000.0,2328211.98330184,97,1182,BTC,BTC,1729296000,1729296000_10000.0_100000.0
0.0,100000.0,712008.116284,4,1182,BTC,BTC,1729296000,1729296000_100000.0_0.0
0.001,0.0,5536.00670208,30131244,1182,BTC,BTC,1729382400,1729382400_0.0_0.001
0.01,0.001,42883.2290143,11707835,1182,BTC,BTC,1729382400,1729382400_0.001_0.01
0.1,0.01,276309.27703645,8116200,1182,BTC,BTC,1729382400,1729382400_0.01_0.1
1.0,0.1,1100584.36440072,3564771,1182,BTC,BTC,1729382400,1729382400_0.1_1.0
10.0,1.0,2137254.19423101,860306,1182,BTC,BTC,1729382400,1729382400_1.0_10.0
100.0,10.0,4348510.99334205,136670,1182,BTC,BTC,1729382400,1729382400_10.0_100.0
1000.0,100.0,4082254.83203576,14228,1182,BTC,BTC,1729382400,1729382400_100.0_1000.0
10000.0,1000.0,4740271.54771853,1995,1182,BTC,BTC,1729382400,1729382400_1000.0_10000.0
100000.0,10000.0,2325008.49413172,96,1182,BTC,BTC,1729382400,1729382400_10000.0_100000.0
0.0,100000.0,712008.11642924,4,1182,BTC,BTC,1729382400,1729382400_100000.0_0.0
0.001,0.0,5527.42032987,30122722,1182,BTC,BTC,1729468800,1729468800_0.0_0.001
0.01,0.001,42855.49156573,11695887,1182,BTC,BTC,1729468800,1729468800_0.001_0.01
0.1,0.01,276457.40647862,8119892,1182,BTC,BTC,1729468800,1729468800_0.01_0.1
1.0,0.1,1100797.17861756,3565378,1182,BTC,BTC,1729468800,1729468800_0.1_1.0
10.0,1.0,2137165.2993378,860227,1182,BTC,BTC,1729468800,1729468800_1.0_10.0
100.0,10.0,4346751.90438894,136660,1182,BTC,BTC,1729468800,1729468800_10.0_100.0
1000.0,100.0,4087946.28839737,14232,1182,BTC,BTC,1729468800,1729468800_100.0_1000.0
10000.0,1000.0,4732101.35307644,1992,1182,BTC,BTC,1729468800,1729468800_1000.0_10000.0
100000.0,10000.0,2333894.97186259,97,1182,BTC,BTC,1729468800,1729468800_10000.0_100000.0
0.0,100000.0,707658.11598694,4,1182,BTC,BTC,1729468800,1729468800_100000.0_0.0
0.001,0.0,5531.71088935,30136777,1182,BTC,BTC,1729555200,1729555200_0.0_0.001
0.01,0.001,42940.23774999,11720795,1182,BTC,BTC,1729555200,1729555200_0.001_0.01
0.1,0.01,276718.54291849,8128133,1182,BTC,BTC,1729555200,1729555200_0.01_0.1
1.0,0.1,1101031.85766519,3566554,1182,BTC,BTC,1729555200,1729555200_0.1_1.0
10.0,1.0,2136918.20292762,860330,1182,BTC,BTC,1729555200,1729555200_1.0_10.0
100.0,10.0,4347325.00727457,136628,1182,BTC,BTC,1729555200,1729555200_10.0_100.0
1000.0,100.0,4095018.29410875,14264,1182,BTC,BTC,1729555200,1729555200_100.0_1000.0
10000.0,1000.0,4722859.4172586,1990,1182,BTC,BTC,1729555200,1729555200_1000.0_10000.0
100000.0,10000.0,2335585.29324899,97,1182,BTC,BTC,1729555200,1729555200_10000.0_100000.0
0.0,100000.0,707658.11600031,4,1182,BTC,BTC,1729555200,1729555200_100000.0_0.0
0.001,0.0,5528.83630941,30138574,1182,BTC,BTC,1729641600,1729641600_0.0_0.001
0.01,0.001,42871.44150346,11702026,1182,BTC,BTC,1729641600,1729641600_0.001_0.01
0.1,0.01,276544.55528147,8121101,1182,BTC,BTC,1729641600,1729641600_0.01_0.1
1.0,0.1,1100861.21945144,3565996,1182,BTC,BTC,1729641600,1729641600_0.1_1.0
10.0,1.0,2137131.61786113,860393,1182,BTC,BTC,1729641600,1729641600_1.0_10.0
100.0,10.0,4346667.66275667,136593,1182,BTC,BTC,1729641600,1729641600_10.0_100.0
1000.0,100.0,4093230.3824999,14250,1182,BTC,BTC,1729641600,1729641600_100.0_1000.0
10000.0,1000.0,4724003.71770778,1991,1182,BTC,BTC,1729641600,1729641600_1000.0_10000.0
100000.0,10000.0,2337561.00555604,97,1182,BTC,BTC,1729641600,1729641600_10000.0_100000.0
0.0,100000.0,707658.11611456,4,1182,BTC,BTC,1729641600,1729641600_100000.0_0.0
0.001,0.0,5524.73003984,30121948,1182,BTC,BTC,1729728000,1729728000_0.0_0.001
0.01,0.001,42907.26966509,11710149,1182,BTC,BTC,1729728000,1729728000_0.001_0.01
0.1,0.01,276640.43613902,8124595,1182,BTC,BTC,1729728000,1729728000_0.01_0.1
1.0,0.1,1101403.22731646,3567530,1182,BTC,BTC,1729728000,1729728000_0.1_1.0
10.0,1.0,2137510.72545799,860501,1182,BTC,BTC,1729728000,1729728000_1.0_10.0
100.0,10.0,4347879.1429474,136610,1182,BTC,BTC,1729728000,1729728000_10.0_100.0
1000.0,100.0,4100995.22228859,14251,1182,BTC,BTC,1729728000,1729728000_100.0_1000.0
10000.0,1000.0,4715816.63195498,1986,1182,BTC,BTC,1729728000,1729728000_1000.0_10000.0
100000.0,10000.0,2336182.42806506,97,1182,BTC,BTC,1729728000,1729728000_10000.0_100000.0
0.0,100000.0,707658.11616743,4,1182,BTC,BTC,1729728000,1729728000_100000.0_0.0
0.001,0.0,5514.36154251,30114007,1182,BTC,BTC,1729814400,1729814400_0.0_0.001
0.01,0.001,42851.70754802,11693530,1182,BTC,BTC,1729814400,1729814400_0.001_0.01
0.1,0.01,276554.44729559,8120770,1182,BTC,BTC,1729814400,1729814400_0.01_0.1
1.0,0.1,1101415.85276475,3567392,1182,BTC,BTC,1729814400,1729814400_0.1_1.0
10.0,1.0,2136906.40475422,860317,1182,BTC,BTC,1729814400,1729814400_1.0_10.0
100.0,10.0,4345193.11578622,136512,1182,BTC,BTC,1729814400,1729814400_10.0_100.0
1000.0,100.0,4105986.00594096,14251,1182,BTC,BTC,1729814400,1729814400_100.0_1000.0
10000.0,1000.0,4726872.90943092,1983,1182,BTC,BTC,1729814400,1729814400_1000.0_10000.0
100000.0,10000.0,2324093.13375533,96,1182,BTC,BTC,1729814400,1729814400_10000.0_100000.0
0.0,100000.0,707658.11622334,4,1182,BTC,BTC,1729814400,1729814400_100000.0_0.0
0.001,0.0,5511.82576535,30102997,1182,BTC,BTC,1729900800,1729900800_0.0_0.001
0.01,0.001,42857.23084629,11695914,1182,BTC,BTC,1729900800,1729900800_0.001_0.01
0.1,0.01,276551.57510579,8120200,1182,BTC,BTC,1729900800,1729900800_0.01_0.1
1.0,0.1,1101555.28796301,3567863,1182,BTC,BTC,1729900800,1729900800_0.1_1.0
10.0,1.0,2136713.05329545,860283,1182,BTC,BTC,1729900800,1729900800_1.0_10.0
100.0,10.0,4345344.19371205,136563,1182,BTC,BTC,1729900800,1729900800_10.0_100.0
1000.0,100.0,4099696.24608378,14256,1182,BTC,BTC,1729900800,1729900800_100.0_1000.0
10000.0,1000.0,4732188.19469793,1988,1182,BTC,BTC,1729900800,1729900800_1000.0_10000.0
100000.0,10000.0,2325376.5811607,96,1182,BTC,BTC,1729900800,1729900800_10000.0_100000.0
0.0,100000.0,707658.11641151,4,1182,BTC,BTC,1729900800,1729900800_100000.0_0.0
0.001,0.0,5511.77479785,30105120,1182,BTC,BTC,1729987200,1729987200_0.0_0.001
0.01,0.001,42836.66099543,11689700,1182,BTC,BTC,1729987200,1729987200_0.001_0.01
0.1,0.01,276494.10651895,8117854,1182,BTC,BTC,1729987200,1729987200_0.01_0.1
1.0,0.1,1101623.71860984,3568118,1182,BTC,BTC,1729987200,1729987200_0.1_1.0
10.0,1.0,2136343.05146906,860215,1182,BTC,BTC,1729987200,1729987200_1.0_10.0
100.0,10.0,4346053.61424208,136549,1182,BTC,BTC,1729987200,1729987200_10.0_100.0
1000.0,100.0,4099091.2964327,14251,1182,BTC,BTC,1729987200,1729987200_100.0_1000.0
10000.0,1000.0,4731708.28771877,1987,1182,BTC,BTC,1729987200,1729987200_1000.0_10000.0
100000.0,10000.0,2326634.80284567,96,1182,BTC,BTC,1729987200,1729987200_10000.0_100000.0
0.0,100000.0,707658.11641151,4,1182,BTC,BTC,1729987200,1729987200_100000.0_0.0
0.001,0.0,5508.89662382,30101983,1182,BTC,BTC,1730073600,1730073600_0.0_0.001
0.01,0.001,42770.90219841,11667799,1182,BTC,BTC,1730073600,1730073600_0.001_0.01
0.1,0.01,276508.50770748,8118621,1182,BTC,BTC,1730073600,1730073600_0.01_0.1
1.0,0.1,1101402.99402763,3567875,1182,BTC,BTC,1730073600,1730073600_0.1_1.0
10.0,1.0,2135542.45836527,859831,1182,BTC,BTC,1730073600,1730073600_1.0_10.0
100.0,10.0,4345519.28968245,136498,1182,BTC,BTC,1730073600,1730073600_10.0_100.0
1000.0,100.0,4105389.51431788,14248,1182,BTC,BTC,1730073600,1730073600_100.0_1000.0
10000.0,1000.0,4730262.76448813,1986,1182,BTC,BTC,1730073600,1730073600_1000.0_10000.0
100000.0,10000.0,2323916.98620348,96,1182,BTC,BTC,1730073600,1730073600_10000.0_100000.0
0.0,100000.0,707658.11642731,4,1182,BTC,BTC,1730073600,1730073600_100000.0_0.0
0.001,0.0,5507.10282143,30113525,1182,BTC,BTC,1730160000,1730160000_0.0_0.001
0.01,0.001,42749.88768248,11657260,1182,BTC,BTC,1730160000,1730160000_0.001_0.01
0.1,0.01,276320.65484031,8114097,1182,BTC,BTC,1730160000,1730160000_0.01_0.1
1.0,0.1,1100766.47238501,3565902,1182,BTC,BTC,1730160000,1730160000_0.1_1.0
10.0,1.0,2133807.61467459,859345,1182,BTC,BTC,1730160000,1730160000_1.0_10.0
100.0,10.0,4344902.39445049,136492,1182,BTC,BTC,1730160000,1730160000_10.0_100.0
1000.0,100.0,4105187.85053692,14249,1182,BTC,BTC,1730160000,1730160000_100.0_1000.0
10000.0,1000.0,4743527.93558769,1989,1182,BTC,BTC,1730160000,1730160000_1000.0_10000.0
100000.0,10000.0,2314543.02563023,95,1182,BTC,BTC,1730160000,1730160000_10000.0_100000.0
0.0,100000.0,707658.11643271,4,1182,BTC,BTC,1730160000,1730160000_100000.0_0.0
0.001,0.0,5513.11486519,30131998,1182,BTC,BTC,1730246400,1730246400_0.0_0.001
0.01,0.001,42731.62522456,11646616,1182,BTC,BTC,1730246400,1730246400_0.001_0.01
0.1,0.01,275983.42445771,8104212,1182,BTC,BTC,1730246400,1730246400_0.01_0.1
1.0,0.1,1100380.62362699,3564432,1182,BTC,BTC,1730246400,1730246400_0.1_1.0
10.0,1.0,2133251.8292326,858861,1182,BTC,BTC,1730246400,1730246400_1.0_10.0
100.0,10.0,4342339.84637447,136383,1182,BTC,BTC,1730246400,1730246400_10.0_100.0
1000.0,100.0,4123433.32891419,14291,1182,BTC,BTC,1730246400,1730246400_100.0_1000.0
10000.0,1000.0,4734833.9804931,1981,1182,BTC,BTC,1730246400,1730246400_1000.0_10000.0
100000.0,10000.0,2312173.2904544,95,1182,BTC,BTC,1730246400,1730246400_10000.0_100000.0
0.0,100000.0,704858.11639865,4,1182,BTC,BTC,1730246400,1730246400_100000.0_0.0
0.001,0.0,5504.5797718,30112965,1182,BTC,BTC,1730332800,1730332800_0.0_0.001
0.01,0.001,42742.4250579,11650734,1182,BTC,BTC,1730332800,1730332800_0.001_0.01
0.1,0.01,275904.17477328,8100973,1182,BTC,BTC,1730332800,1730332800_0.01_0.1
1.0,0.1,1100361.69337981,3564370,1182,BTC,BTC,1730332800,1730332800_0.1_1.0
10.0,1.0,2133035.37940633,858781,1182,BTC,BTC,1730332800,1730332800_1.0_10.0
100.0,10.0,4342406.23428052,136392,1182,BTC,BTC,1730332800,1730332800_10.0_100.0
1000.0,100.0,4127319.26419744,14298,1182,BTC,BTC,1730332800,1730332800_100.0_1000.0
10000.0,1000.0,4727500.31268501,1981,1182,BTC,BTC,1730332800,1730332800_1000.0_10000.0
100000.0,10000.0,2316360.75005405,95,1182,BTC,BTC,1730332800,1730332800_10000.0_100000.0
0.0,100000.0,704858.11643572,4,1182,BTC,BTC,1730332800,1730332800_100000.0_0.0
0.001,0.0,5498.09133223,30096315,1182,BTC,BTC,1730419200,1730419200_0.0_0.001
0.01,0.001,42741.61412981,11636618,1182,BTC,BTC,1730419200,1730419200_0.001_0.01
0.1,0.01,275971.45918374,8101788,1182,BTC,BTC,1730419200,1730419200_0.01_0.1
1.0,0.1,1101047.68840944,3566164,1182,BTC,BTC,1730419200,1730419200_0.1_1.0
10.0,1.0,2132933.77758196,858871,1182,BTC,BTC,1730419200,1730419200_1.0_10.0
100.0,10.0,4344259.34351657,136474,1182,BTC,BTC,1730419200,1730419200_10.0_100.0
1000.0,100.0,4130473.25285721,14289,1182,BTC,BTC,1730419200,1730419200_100.0_1000.0
10000.0,1000.0,4718636.73414733,1979,1182,BTC,BTC,1730419200,1730419200_1000.0_10000.0
100000.0,10000.0,2320050.97743205,95,1182,BTC,BTC,1730419200,1730419200_10000.0_100000.0
0.0,100000.0,704858.11645152,4,1182,BTC,BTC,1730419200,1730419200_100000.0_0.0
0.001,0.0,5505.48892072,30115724,1182,BTC,BTC,1730505600,1730505600_0.0_0.001
0.01,0.001,42743.36538803,11638629,1182,BTC,BTC,1730505600,1730505600_0.001_0.01
0.1,0.01,275868.12727271,8101983,1182,BTC,BTC,1730505600,1730505600_0.01_0.1
1.0,0.1,1100795.62501751,3564887,1182,BTC,BTC,1730505600,1730505600_0.1_1.0
10.0,1.0,2133338.90787245,858982,1182,BTC,BTC,1730505600,1730505600_1.0_10.0
100.0,10.0,4344551.02604776,136432,1182,BTC,BTC,1730505600,1730505600_10.0_100.0
1000.0,100.0,4133994.19959024,14290,1182,BTC,BTC,1730505600,1730505600_100.0_1000.0
10000.0,1000.0,4715513.06573932,1977,1182,BTC,BTC,1730505600,1730505600_1000.0_10000.0
100000.0,10000.0,2319743.7577337,95,1182,BTC,BTC,1730505600,1730505600_10000.0_100000.0
0.0,100000.0,704858.11645942,4,1182,BTC,BTC,1730505600,1730505600_100000.0_0.0
0.001,0.0,5513.23698661,30133479,1182,BTC,BTC,1730592000,1730592000_0.0_0.001
0.01,0.001,42738.61883156,11641053,1182,BTC,BTC,1730592000,1730592000_0.001_0.01
0.1,0.01,275602.97048803,8099329,1182,BTC,BTC,1730592000,1730592000_0.01_0.1
1.0,0.1,1099386.47520052,3559470,1182,BTC,BTC,1730592000,1730592000_0.1_1.0
10.0,1.0,2133066.08267835,858828,1182,BTC,BTC,1730592000,1730592000_1.0_10.0
100.0,10.0,4343142.3476212,136371,1182,BTC,BTC,1730592000,1730592000_10.0_100.0
1000.0,100.0,4132598.83993502,14293,1182,BTC,BTC,1730592000,1730592000_100.0_1000.0
10000.0,1000.0,4718292.42329889,1977,1182,BTC,BTC,1730592000,1730592000_1000.0_10000.0
100000.0,10000.0,2322125.06851309,95,1182,BTC,BTC,1730592000,1730592000_10000.0_100000.0
0.0,100000.0,704858.11648859,4,1182,BTC,BTC,1730592000,1730592000_100000.0_0.0
0.001,0.0,5494.47487996,30103103,1182,BTC,BTC,1730678400,1730678400_0.0_0.001
0.01,0.001,42645.29699366,11607759,1182,BTC,BTC,1730678400,1730678400_0.001_0.01
0.1,0.01,275637.82252933,8098702,1182,BTC,BTC,1730678400,1730678400_0.01_0.1
1.0,0.1,1099425.21302468,3560450,1182,BTC,BTC,1730678400,1730678400_0.1_1.0
10.0,1.0,2133523.26049496,858821,1182,BTC,BTC,1730678400,1730678400_1.0_10.0
100.0,10.0,4344531.22562202,136414,1182,BTC,BTC,1730678400,1730678400_10.0_100.0
1000.0,100.0,4136542.1126384,14301,1182,BTC,BTC,1730678400,1730678400_100.0_1000.0
10000.0,1000.0,4699785.61747576,1970,1182,BTC,BTC,1730678400,1730678400_1000.0_10000.0
100000.0,10000.0,2335352.9145993,96,1182,BTC,BTC,1730678400,1730678400_10000.0_100000.0
0.0,100000.0,704858.11678379,4,1182,BTC,BTC,1730678400,1730678400_100000.0_0.0
0.001,0.0,5492.07671951,30117010,1182,BTC,BTC,1730764800,1730764800_0.0_0.001
0.01,0.001,42621.16890926,11595325,1182,BTC,BTC,1730764800,1730764800_0.001_0.01
0.1,0.01,275783.86551139,8102618,1182,BTC,BTC,1730764800,1730764800_0.01_0.1
1.0,0.1,1099631.48605957,3561424,1182,BTC,BTC,1730764800,1730764800_0.1_1.0
10.0,1.0,2133176.3061674,858840,1182,BTC,BTC,1730764800,1730764800_1.0_10.0
100.0,10.0,4345867.36346055,136467,1182,BTC,BTC,1730764800,1730764800_10.0_100.0
1000.0,100.0,4145981.72094496,14329,1182,BTC,BTC,1730764800,1730764800_100.0_1000.0
10000.0,1000.0,4687759.55269801,1964,1182,BTC,BTC,1730764800,1730764800_1000.0_10000.0
100000.0,10000.0,2337058.77276372,96,1182,BTC,BTC,1730764800,1730764800_10000.0_100000.0
0.0,100000.0,704858.11680749,4,1182,BTC,BTC,1730764800,1730764800_100000.0_0.0
0.001,0.0,5486.15156366,30120225,1182,BTC,BTC,1730851200,1730851200_0.0_0.001
0.01,0.001,42595.85062067,11592116,1182,BTC,BTC,1730851200,1730851200_0.001_0.01
0.1,0.01,275624.74706301,8096883,1182,BTC,BTC,1730851200,1730851200_0.01_0.1
1.0,0.1,1098891.92340322,3559237,1182,BTC,BTC,1730851200,1730851200_0.1_1.0
10.0,1.0,2131677.7855617,858329,1182,BTC,BTC,1730851200,1730851200_1.0_10.0
100.0,10.0,4341629.22847182,136253,1182,BTC,BTC,1730851200,1730851200_10.0_100.0
1000.0,100.0,4141677.31470246,14309,1182,BTC,BTC,1730851200,1730851200_100.0_1000.0
10000.0,1000.0,4722721.81018378,1976,1182,BTC,BTC,1730851200,1730851200_1000.0_10000.0
100000.0,10000.0,2325545.62659154,96,1182,BTC,BTC,1730851200,1730851200_10000.0_100000.0
0.0,100000.0,692858.11688,4,1182,BTC,BTC,1730851200,1730851200_100000.0_0.0
0.001,0.0,5492.17776689,30144027,1182,BTC,BTC,1730937600,1730937600_0.0_0.001
0.01,0.001,42591.96710601,11589523,1182,BTC,BTC,1730937600,1730937600_0.001_0.01
0.1,0.01,275656.99766412,8097677,1182,BTC,BTC,1730937600,1730937600_0.01_0.1
1.0,0.1,1098523.31474592,3558401,1182,BTC,BTC,1730937600,1730937600_0.1_1.0
10.0,1.0,2130707.42801036,858068,1182,BTC,BTC,1730937600,1730937600_1.0_10.0
100.0,10.0,4338968.36611472,136172,1182,BTC,BTC,1730937600,1730937600_10.0_100.0
1000.0,100.0,4147529.80678156,14319,1182,BTC,BTC,1730937600,1730937600_100.0_1000.0
10000.0,1000.0,4736105.83027892,1977,1182,BTC,BTC,1730937600,1730937600_1000.0_10000.0
100000.0,10000.0,2310762.04968546,95,1182,BTC,BTC,1730937600,1730937600_10000.0_100000.0
0.0,100000.0,692858.1168879,4,1182,BTC,BTC,1730937600,1730937600_100000.0_0.0
0.001,0.0,5490.93704667,30154218,1182,BTC,BTC,1731024000,1731024000_0.0_0.001
0.01,0.001,42585.16994069,11586504,1182,BTC,BTC,1731024000,1731024000_0.001_0.01
0.1,0.01,275711.52271188,8099047,1182,BTC,BTC,1731024000,1731024000_0.01_0.1
1.0,0.1,1098513.49353429,3558378,1182,BTC,BTC,1731024000,1731024000_0.1_1.0
10.0,1.0,2130114.82186885,857837,1182,BTC,BTC,1731024000,1731024000_1.0_10.0
100.0,10.0,4337112.02021852,136125,1182,BTC,BTC,1731024000,1731024000_10.0_100.0
1000.0,100.0,4157063.9583561,14337,1182,BTC,BTC,1731024000,1731024000_100.0_1000.0
10000.0,1000.0,4739488.15424511,1974,1182,BTC,BTC,1731024000,1731024000_1000.0_10000.0
100000.0,10000.0,2300701.61023185,95,1182,BTC,BTC,1731024000,1731024000_10000.0_100000.0
0.0,100000.0,692858.1168879,4,1182,BTC,BTC,1731024000,1731024000_100000.0_0.0
0.001,0.0,5504.12908407,30193384,1182,BTC,BTC,1731110400,1731110400_0.0_0.001
0.01,0.001,42629.62098027,11602485,1182,BTC,BTC,1731110400,1731110400_0.001_0.01
0.1,0.01,275875.32306374,8103981,1182,BTC,BTC,1731110400,1731110400_0.01_0.1
1.0,0.1,1097383.38000341,3555070,1182,BTC,BTC,1731110400,1731110400_0.1_1.0
10.0,1.0,2128605.71098975,857209,1182,BTC,BTC,1731110400,1731110400_1.0_10.0
100.0,10.0,4336881.06327082,136120,1182,BTC,BTC,1731110400,1731110400_10.0_100.0
1000.0,100.0,4150726.47486193,14331,1182,BTC,BTC,1731110400,1731110400_100.0_1000.0
10000.0,1000.0,4742020.68916137,1977,1182,BTC,BTC,1731110400,1731110400_1000.0_10000.0
100000.0,10000.0,2307589.6716912,95,1182,BTC,BTC,1731110400,1731110400_10000.0_100000.0
0.0,100000.0,692858.1169353,4,1182,BTC,BTC,1731110400,1731110400_100000.0_0.0
0.001,0.0,5506.5637191,30215007,1182,BTC,BTC,1731196800,1731196800_0.0_0.001
0.01,0.001,42634.87362875,11607637,1182,BTC,BTC,1731196800,1731196800_0.001_0.01
0.1,0.01,275745.33334675,8100577,1182,BTC,BTC,1731196800,1731196800_0.01_0.1
1.0,0.1,1096590.79559834,3553127,1182,BTC,BTC,1731196800,1731196800_0.1_1.0
10.0,1.0,2127110.25308875,856572,1182,BTC,BTC,1731196800,1731196800_1.0_10.0
100.0,10.0,4334613.11533229,136028,1182,BTC,BTC,1731196800,1731196800_10.0_100.0
1000.0,100.0,4155687.02716492,14341,1182,BTC,BTC,1731196800,1731196800_100.0_1000.0
10000.0,1000.0,4740503.43066513,1977,1182,BTC,BTC,1731196800,1731196800_1000.0_10000.0
100000.0,10000.0,2307487.17052303,95,1182,BTC,BTC,1731196800,1731196800_10000.0_100000.0
0.0,100000.0,694658.1169748,4,1182,BTC,BTC,1731196800,1731196800_100000.0_0.0
0.001,0.0,5500.78423154,30215604,1182,BTC,BTC,1731283200,1731283200_0.0_0.001
0.01,0.001,42635.67600543,11608350,1182,BTC,BTC,1731283200,1731283200_0.001_0.01
0.1,0.01,275563.67666823,8097177,1182,BTC,BTC,1731283200,1731283200_0.01_0.1
1.0,0.1,1094791.02604728,3547929,1182,BTC,BTC,1731283200,1731283200_0.1_1.0
10.0,1.0,2124182.99557647,855339,1182,BTC,BTC,1731283200,1731283200_1.0_10.0
100.0,10.0,4332065.14342058,135908,1182,BTC,BTC,1731283200,1731283200_10.0_100.0
1000.0,100.0,4153193.38097167,14323,1182,BTC,BTC,1731283200,1731283200_100.0_1000.0
10000.0,1000.0,4763753.32380847,1987,1182,BTC,BTC,1731283200,1731283200_1000.0_10000.0
100000.0,10000.0,2294617.55633739,94,1182,BTC,BTC,1731283200,1731283200_10000.0_100000.0
0.0,100000.0,694658.1169748,4,1182,BTC,BTC,1731283200,1731283200_100000.0_0.0
0.001,0.0,5497.09435946,30266826,1182,BTC,BTC,1731369600,1731369600_0.0_0.001
0.01,0.001,42567.53511055,11590574,1182,BTC,BTC,1731369600,1731369600_0.001_0.01
0.1,0.01,275028.77372196,8084150,1182,BTC,BTC,1731369600,1731369600_0.01_0.1
1.0,0.1,1092341.28894045,3540130,1182,BTC,BTC,1731369600,1731369600_0.1_1.0
10.0,1.0,2120341.2735904,853569,1182,BTC,BTC,1731369600,1731369600_1.0_10.0
100.0,10.0,4325774.55404472,135705,1182,BTC,BTC,1731369600,1731369600_10.0_100.0
1000.0,100.0,4132769.64481309,14295,1182,BTC,BTC,1731369600,1731369600_100.0_1000.0
10000.0,1000.0,4798193.05016636,2014,1182,BTC,BTC,1731369600,1731369600_1000.0_10000.0
100000.0,10000.0,2284407.5683067,93,1182,BTC,BTC,1731369600,1731369600_10000.0_100000.0
0.0,100000.0,704497.14698817,4,1182,BTC,BTC,1731369600,1731369600_100000.0_0.0
0.001,0.0,5512.21004985,30312527,1182,BTC,BTC,1731456000,1731456000_0.0_0.001
0.01,0.001,42631.1458075,11613164,1182,BTC,BTC,1731456000,1731456000_0.001_0.01
0.1,0.01,275093.187466,8089627,1182,BTC,BTC,1731456000,1731456000_0.01_0.1
1.0,0.1,1091620.03869361,3538513,1182,BTC,BTC,1731456000,1731456000_0.1_1.0
10.0,1.0,2117001.71533786,852446,1182,BTC,BTC,1731456000,1731456000_1.0_10.0
100.0,10.0,4325850.18078042,135626,1182,BTC,BTC,1731456000,1731456000_10.0_100.0
1000.0,100.0,4146718.8505209,14306,1182,BTC,BTC,1731456000,1731456000_100.0_1000.0
10000.0,1000.0,4785864.89612005,2008,1182,BTC,BTC,1731456000,1731456000_1000.0_10000.0
100000.0,10000.0,2287059.8082538,93,1182,BTC,BTC,1731456000,1731456000_10000.0_100000.0
0.0,100000.0,704497.14701187,4,1182,BTC,BTC,1731456000,1731456000_100000.0_0.0
0.001,0.0,5516.15628443,30328550,1182,BTC,BTC,1731542400,1731542400_0.0_0.001
0.01,0.001,42671.88781117,11630299,1182,BTC,BTC,1731542400,1731542400_0.001_0.01
0.1,0.01,274896.18748165,8086244,1182,BTC,BTC,1731542400,1731542400_0.01_0.1
