TYPE,MARKET,FROMSYMBOL,TOSYMBOL,FLAGS,LASTMARKET,MEDIAN,TOPTIERVOLUME24HOUR,TOPTIERVOLUME24HOURTO,LASTTRADEID,PRICE,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,VOLUMEHOUR,VOLUMEHOURTO,OPENHOUR,HIGHHOUR,LOWHOUR,VOLUMEDAY,VOLUMEDAYTO,OPENDAY,HIGHDAY,LOWDAY,VOLUME24HOUR,VOLUME24HOURTO,OPEN24HOUR,HIGH24HOUR,LOW24HOUR,CHANGE24HOUR,CHANGEPCT24HOUR,CHANGEDAY,CHANGEPCTDAY,CHANGEHOUR,CHANGEPCTHOUR,CONVERSIONTYPE,CONVERSIONSYMBOL,CONVERSIONLASTUPDATE,SUPPLY,MKTCAP,MKTCAPPENALTY,CIRCULATINGSUPPLY,CIRCULATINGSUPPLYMKTCAP,TOTALVOLUME24H,TOTALVOLUME24HTO,TOTALTOPTIERVOLUME24H,TOTALTOPTIERVOLUME24HTO,IMAGEURL,FETCHED_AT
5,CCCAGG,BTC,USD,2,CCCAGG,89659.6324498925,29399.66096814,2633322639.71672,1005703787,89659.6324498925,1769106147,0.00111134,99.6286081552,651.33261474,58277920.4902448,89479.4946051161,89722.494714652,89306.4933424509,18693.28227824,1672175466.47289,89380.6899214897,90290.4068747516,88441.129499803,29399.66096814,2633322639.71672,88403.7448122346,90380.4481013277,88207.9315555607,1255.8876376578992,1.4206271921233038,278.9425284027966,0.3120836599581122,180.13784477640002,0.20131745890091382,direct,,1769106147,19979343.0,1791340549970.3325,0,19979343.0,1791340549970.3325,232198.893498029,20816227289.46685,130096.11222113401,11661729448.06868,/media/37746251/btc.png,2026-01-22 10:22:40.113976-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,88679.0143197682,5483.38817437,489043122.388916,1007924233,88679.0143197682,1769322177,5.35e-05,4.74287344,271.4270624,24063619.7111508,88877.9657313953,88878.4186974227,88537.0903791652,1798.67281999,159936718.613014,89107.7526562781,89203.3059468035,88537.0903791652,5483.38817437,489043122.388916,89542.146679133,89581.7514642227,88537.0903791652,-863.1323593647976,-0.9639397662173125,-428.738336509894,-0.4811459426697674,-198.95141162710206,-0.223847845739818,direct,,1769322177,19980315.0,1771834639998.4795,0,19980315.0,1771834639998.4795,80749.1667182388,7163538175.66916,35854.62462551575,3182334434.549136,/media/37746251/btc.png,2026-01-24 22:22:59.092770-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,83703.4380196378,41420.0701313,3592535799.1994,1014220818,83703.4380196378,1769711695,0.0706838,5915.173803,2727.80749473,229126512.069842,84131.8748602166,84504.7012297336,83470.1293966988,34259.43300916,2953600873.78446,89182.7169959381,89229.1888191976,83470.1293966988,41420.0701313,3592535799.1994,89433.7628281386,89779.7948032729,83470.1293966988,-5730.3248085007945,-6.407339496060943,-5479.278976300295,-6.143879846753102,-428.4368405787973,-0.5092443753222383,direct,,1769711695,19982006.0,1672562600729.0305,0,19982006.0,1672562600729.0308,348258.682834938,29275982599.670013,193491.2257459074,16321414347.761385,/media/37746251/btc.png,2026-01-29 10:35:11.649416-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,78349.4739205715,42862.6793589,3509417616.7866,1018626248,78349.4739205715,1769883735,0.00091765,71.886039815,1739.63015,136589299.935385,78783.7777508807,79031.3854512694,77882.0517770809,32236.42345386,2617094559.083,84135.1114408016,84152.3471144298,77882.0517770809,42862.6793589,3509417616.7866,83814.5427164523,84522.5782991423,77882.0517770809,-5465.068795880798,-6.5204302484466545,-5785.637520230099,-6.876602908288697,-434.3038303092035,-0.551260478626069,direct,,1769883735,19982656.0,1565630585135.7515,0,19982656.0,1565630585135.7517,370783.348237654,29201829511.118904,198112.51034346956,15673160200.685266,/media/37746251/btc.png,2026-01-31 10:22:32.412067-08:00
5,CCCAGG,BTC,USD,4,CCCAGG,78437.9477414042,59181.81936887,4673931949.72065,1020251212,78437.9477414042,1769949241,1.1e-07,0.0086268622,701.58106232,55037772.0574678,78694.993961687,78707.0301592101,78192.8097374764,16379.76018122,1287904848.85487,78664.0185146698,79363.9609628202,77897.2618529008,59181.81936887,4673931949.72065,82642.147902145,82809.5782139266,76029.5449655494,-4204.200160740802,-5.087234864368379,-226.07077326560102,-0.28738777592889153,-257.0462202827912,-0.3266360505827541,direct,,1769949241,19982656.0,1567398527062.4573,0,19982656.0,1567398527062.4573,487130.953638505,38241383779.54146,250821.98644443598,19705793359.947865,/media/37746251/btc.png,2026-02-01 04:34:13.546008-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,96128.2484310714,34810.28293888,3365628432.93919,997190149,96128.2484310714,1768501691,0.00101097,97.1779343562,922.35530378,88809144.7776204,96593.6101760524,96596.8410780583,96015.2158219027,25292.93892873,2438754273.04153,96945.088402564,97178.673600432,95410.2072149048,34810.28293888,3365628432.93919,96815.0159160623,97943.2224912141,95410.2072149048,-686.7674849908944,-0.7093605041456743,-816.8399714925908,-0.8425800470681578,-465.3617449809972,-0.48177280477748435,direct,,1768501691,19976253.0,1920282211105.9355,0,19976253.0,1920282211105.9355,286290.657996661,27539996402.032574,145424.810116717,13998809181.575806,/media/37746251/btc.png,2026-01-15 10:28:22.506460-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,89281.1636981601,9805.54390417,878245031.685641,1007588053,89281.1636981601,1769278887,0.00094,83.9368676,87.25206811,7791366.95528024,89274.9665178149,89307.3796278121,89253.4981731936,4235.53608251,378822346.879341,89506.6566970345,89821.9816376065,89047.5374236443,9805.54390417,878245031.685641,90436.9732725822,90449.1658084241,89047.5374236443,-1155.8095744220918,-1.2780277054810492,-225.49299887439702,-0.25192874719659586,6.197180345203378,0.0069416775910710925,direct,,1769278887,19980178.0,1783853542736.3772,0,19980178.0,1783853542736.3772,106889.349168482,9546000141.928978,49252.189782619804,4400087479.70287,/media/37746251/btc.png,2026-01-24 10:21:37.274966-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,87359.4420300241,21340.42843456,1864003575.03194,1008862861,87359.4420300241,1769390273,0.00082798,72.3185220936,626.18759492,54564583.0084422,86762.2658898452,87373.4660924749,86725.8134381698,2051.38142406,178223704.69905,86581.0345816177,87373.4660924749,86429.6392513598,21340.42843456,1864003575.03194,89058.6435434959,89143.5405459969,86008.6431884744,-1699.201513471795,-1.907957999205222,778.407448406404,0.8990507588271187,597.1761401788972,0.6882901616897393,direct,,1769390273,19980568.0,1745491271922.9546,0,19980568.0,1745491271922.9546,215099.186923936,18790660605.094025,108676.241038996,9493611433.394215,/media/37746251/btc.png,2026-01-25 17:18:01.921105-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,91175.0431409104,10035.0747173,914238921.367989,982147303,91175.0431409104,1767550832,4.524e-05,4.12380696,109.56094146,9994693.58250742,91304.3021436543,91306.2487421037,91155.8033405827,8151.68171251,744005214.055484,90598.8695543287,91750.6044352386,90598.6202335357,10035.0747173,914238921.367989,90099.2231469367,91750.6044352386,89982.8132393425,1075.8199939737096,1.1940391452867778,576.1735865817027,0.6359611211663002,-129.25900274390006,-0.1415694547892491,direct,,1767550832,19971509.0,1820903194664.0803,0,19971509.0,1820903194664.0803,143464.118997157,13079637789.834394,64225.7976237995,5855080420.205203,/media/37746251/btc.png,2026-01-04 10:20:38.607920-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,93829.8041326947,28170.13369912,2640589256.07514,984354260,93829.8041326947,1767702681,0.00043403,40.7235244756,563.59859475,52734358.1794772,93821.8948584088,93962.8033162768,93783.857713642,7173.42570586,671594981.087613,93871.4502631699,94163.7405442767,93115.1284395713,28170.13369912,2640589256.07514,92819.8549797168,94804.3784310233,92349.408587989,1009.9491529779043,1.0880744784600243,-41.64613047520106,-0.04436506558537826,7.909274285892025,0.00843009438023853,direct,,1767702681,19972259.0,1873993150057.449,0,19972259.0,1873993150057.449,248324.53816724,23297633906.26889,134703.701809477,12636613085.427029,/media/37746251/btc.png,2026-01-06 04:31:36.076007-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,90138.6616020653,26465.92466786,2417516984.63827,986737590,90138.6616020653,1767853492,0.00012205,10.9998502285,726.57562953,65657696.0605798,90719.4729672044,90762.8634601551,90128.9190719686,4899.58826255,445538889.39264,91287.1163123315,91578.2679664648,90128.9190719686,26465.92466786,2417516984.63827,92556.4412586501,92907.7764642668,90128.9190719686,-2417.7796565847966,-2.6122219304308407,-1148.4547102662036,-1.25806877975733,-580.8113651391031,-0.6402278872906038,direct,,1767853492,19973012.0,1800340569841.9893,0,19973012.0,1800340569841.9895,230318.562938255,20792520962.381634,129366.024316782,11692794245.711248,/media/37746251/btc.png,2026-01-07 22:24:58.087977-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,90361.823655143,26059.46330767,2362853854.76839,989243641,90361.823655143,1768026103,1.849e-05,1.6705711302,57.80975774,5227483.80948552,90483.4512332818,90491.8149698479,90359.6245198974,1467.5529742,132810224.43885,90524.7109642089,90661.873582342,90295.2602985506,26059.46330767,2362853854.76839,91026.3525135545,91948.9136015396,89596.5857051458,-664.5288584115042,-0.7300400818681062,-162.88730906590354,-0.1799368452336787,-121.6275781387958,-0.13441969385674638,direct,,1768026103,19973900.0,1804878029505.4607,0,19973900.0,1804878029505.4607,206072.544737156,18629164174.5185,110526.405025233,9995440746.94006,/media/37746251/btc.png,2026-01-09 22:21:45.085372-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,95433.7011673837,46587.75944428,4356225645.26135,993644998,95433.7011673837,1768353238,0.00053907,51.436280469,380.99365783,36305433.964843,95207.3338027747,95468.2075163286,95113.946740709,1952.37125375,186185405.133601,95374.0317114324,95625.4585494614,95113.946740709,46587.75944428,4356225645.26135,91091.7763545775,96126.3683586895,91015.4138725162,4341.924812806203,4.766538744293589,59.669455951298005,0.06256362961758434,226.36736460900283,0.23776252896434502,direct,,1768353238,19975562.0,1906341814558.5454,0,19975562.0,1906341814558.5454,317236.471295834,30185233933.43989,172414.268465623,16364315106.139305,/media/37746251/btc.png,2026-01-13 17:14:10.555531-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,95420.0449629867,9726.4580588,926634126.729094,998983791,95420.0449629867,1768674011,0.00016,15.2667488,70.20312635,6695251.49476221,95338.610140371,95425.2635547287,95316.9766850677,4411.2430701,420530533.233048,95521.1897718598,95607.5170515929,95004.9828429936,9726.4580588,926634126.729094,94965.8407449295,95607.5170515929,94637.8192165312,454.2042180572025,0.47828167949058437,-101.14480887309765,-0.10588730010029099,81.4348226157017,0.08541641470942551,direct,,1768674011,19977065.0,1906212440528.508,0,19977065.0,1906212440528.508,88951.2214427412,8486264611.006746,42322.7389229128,4036972712.4088807,/media/37746251/btc.png,2026-01-17 10:20:17.427842-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,92748.4289363478,13416.59184043,1260357264.06135,999799496,92748.4289363478,1768785354,0.0028291,262.380324649,446.30737897,41355701.5660909,92684.0169081036,92836.5773978745,92473.0369968918,5570.47194649,516104814.149657,93642.094492732,93642.8437488653,92119.7153145434,13416.59184043,1260357264.06135,94935.5441023644,95496.6745102665,92119.7153145434,-2187.1151660165924,-2.303789572910998,-893.6655563841923,-0.9543416998789512,64.41202824420179,0.06949637099573108,direct,,1768785354,19977687.0,1852899083032.0994,0,19977687.0,1852899083032.0994,138755.968220981,12885387507.219036,68331.1826586769,6353599288.13614,/media/37746251/btc.png,2026-01-18 17:16:01.486674-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,93006.0178679337,20610.43057391,1919266870.379,1000452423,93006.0178679337,1768846973,0.00082857,77.06032428,170.62970188,15884078.5842554,93193.3746705068,93219.677954008,93003.8863022403,16609.36189968,1540753839.44769,93642.094492732,93642.8437488653,92119.7153145434,20610.43057391,1919266870.379,95419.6722477382,95496.6745102665,92119.7153145434,-2413.6543798045022,-2.529514431298746,-636.0766247982974,-0.6792635600944043,-187.35680257310742,-0.20104090364312216,direct,,1768846973,19978025.0,1858076550116.0264,0,19978025.0,1858076550116.0261,202860.245775816,18869596439.475082,100229.7266147005,9324340540.581064,/media/37746251/btc.png,2026-01-19 10:23:02.885088-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,88948.1614220496,38210.26848328,3444524122.56411,1002684241,88948.1614220496,1768958002,0.00292851,260.524056663,318.73523494,28332948.6589199,88830.5801389114,88994.2817106031,88749.2677624177,1657.11874075,146816641.220136,88329.8328098973,88994.2817106031,88154.7666425383,38210.26848328,3444524122.56411,92659.8827298318,92671.663447981,87793.2596690475,-3711.721307782209,-4.005747901283736,618.3286121522979,0.70002239615132,117.5812831381918,0.13236577196087274,direct,,1768958002,19978565.0,1777056624600.9104,0,19978565.0,1777056624600.9104,307066.640983377,27358804143.04944,165220.76850677,14741874580.948732,/media/37746251/btc.png,2026-01-20 17:13:28.806853-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,89568.0934289731,23209.55167539,2081132233.43358,1007373039,89568.0934289731,1769235760,0.00027639,24.7497737184,110.95291175,9943599.33107282,89677.1516261125,89681.6594650117,89552.2477651863,1527.4747852,136844314.109489,89506.6566970345,89821.9816376065,89320.8674260306,23209.55167539,2081132233.43358,89411.8568735574,91140.224928382,88466.0608611977,156.23655541570042,0.1747380726435911,61.43673193859286,0.06863928807725019,-109.0581971394131,-0.12161202174897931,direct,,1769235760,19980009.0,1789571312823.7234,0,19980009.0,1789571312823.7234,202135.771246523,18107212584.873775,105881.35351403701,9485887904.459064,/media/37746251/btc.png,2026-01-23 22:22:47.637757-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,89738.4264609946,26229.27428943,2323269315.94033,1011889492,89738.4264609946,1769603670,0.03339128,2996.2015578768,767.4349447,68969446.0947327,89972.09051273,90069.341605819,89696.2154525167,8261.5943246,737380746.987958,89136.2817812559,90069.341605819,88729.355853209,26229.27428943,2323269315.94033,87876.2195250825,90069.341605819,87212.2687982399,1862.2069359120942,2.119124998749593,602.1446797387034,0.6755326424949958,-233.66405173540988,-0.25970726077810663,direct,,1769603670,19981493.0,1793107740161.3784,0,19981493.0,1793107740161.3784,248000.687878203,22224687005.427254,138832.264278694,12428084452.380009,/media/37746251/btc.png,2026-01-28 04:34:41.013903-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,91111.908894148,17049.15962647,1578250561.25743,1001074935,91111.908894148,1768890417,1.766e-05,1.60861408,1087.77940514,99095608.8866181,91564.8419856444,91568.2737891106,90785.3522814285,6322.74157733,581633501.066079,92569.4357131319,92813.5209723448,90785.3522814285,17049.15962647,1578250561.25743,92551.3390223493,93371.4392752858,90785.3522814285,-1439.430128201304,-1.5552774745416813,-1457.526818983897,-1.5745227436631468,-452.9330914963939,-0.49465830080000034,direct,,1768890417,19978250.0,1820256493864.5122,0,19978250.0,1820256493864.5122,171152.902251647,15618936719.56979,88290.74038649621,8069206976.940024,/media/37746251/btc.png,2026-01-19 22:27:05.816079-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,89895.0193697732,46033.96440006,4101925705.85661,1004693934,89895.0193697732,1769044410,0.00083714,75.242729198,307.93215222,27692471.5510447,89839.763035821,90045.4881286003,89756.5449572072,1128.23961336,101279855.359266,89380.6899214897,90045.4881286003,89380.6897477542,46033.96440006,4101925705.85661,88921.8217199632,90502.3423769834,87190.2906495922,973.1976498099975,1.0944418715069035,514.3294482835045,0.5754368742681241,55.25633395220211,0.06150543154279052,direct,,1769044410,19978984.0,1796011153668.3892,0,19978984.0,1796011153668.389,312272.543259029,28035447909.364517,177482.119183918,15918460126.272469,/media/37746251/btc.png,2026-01-21 17:13:39.091935-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,88576.5051154941,7300.86175568,648468536.401623,1008051435,88576.5051154941,1769344169,0.00038,33.6644394,305.86196139,27064514.582452,88457.1759184156,88648.1610391242,88334.9920712153,4552.0234482,403126535.078891,89107.7526562781,89203.3059468035,87858.7850798317,7300.86175568,648468536.401623,89410.6680117538,89422.0443998935,87858.7850798317,-834.1628962597024,-0.9329567878298868,-531.2475407839956,-0.596185544969601,119.3291970785067,0.13490052767292107,direct,,1769344169,19980390.0,1769793117044.5671,0,19980390.0,1769793117044.5671,94872.5611879093,8405263619.132994,43374.268931372804,3843724871.632678,/media/37746251/btc.png,2026-01-25 04:29:37.504184-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,87758.8395164455,22376.88650061,1969899705.67088,1011124894,87758.8395164455,1769538585,0.005,438.746,1097.05796083,96119501.3877574,87453.3444542217,87853.2270255201,87357.817747759,17114.24863334,1506704064.05083,88274.702805915,88915.0914797858,87212.2687982399,22376.88650061,1969899705.67088,88338.5879360791,88915.0914797858,87212.2687982399,-579.7484196336009,-0.6562799261100946,-515.8632894695038,-0.5843840568953322,305.4950622237957,0.34932347542604275,direct,,1769538585,19981218.0,1753528503805.1123,0,19981218.0,1753528503805.112,209704.557824021,18409558750.331554,112342.770316458,9865201265.421066,/media/37746251/btc.png,2026-01-27 10:30:03.831048-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,82253.0431489161,53153.86173847,4486801226.0389,1015407366,82253.0431489161,1769755161,0.00054995,45.2212721015,998.33458014,82382264.2769269,82795.393775273,82812.7773620093,82214.945424232,15097.62866072,1245142546.88657,84528.5794582977,84612.3071934407,81047.6163167029,53153.86173847,4486801226.0389,88199.9129550783,88368.0668487485,81047.6163167029,-5946.869806162198,-6.7424894276154665,-2275.5363093815977,-2.6920318831386925,-542.3506263568997,-0.6550492746359445,direct,,1769755161,19982190.0,1643595936279.84,0,19982190.0,1643595936279.8398,481327.923279183,39705420785.193825,252104.42950954958,20851090861.414864,/media/37746251/btc.png,2026-01-29 22:39:31.544095-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,78464.1342249702,57486.88088228,4566617355.42828,1019928639,78464.1342249702,1769928053,0.00032203,25.2641068795,526.17099786,41356619.2062299,78542.4452779753,78751.838980751,78333.6330437182,8945.40070797,704418559.296107,78664.0185146698,79363.9609628202,78231.4289517113,57486.88088228,4566617355.42828,83650.6797842949,83672.274869883,76029.5449655494,-5186.5455593247025,-6.2002431692114675,-199.8842896996066,-0.25409875248406083,-78.31105300510535,-0.09970539206915316,direct,,1769928053,19982656.0,1567921802555.406,0,19982656.0,1567921802555.406,485577.165478799,38156350906.41524,250589.09688461,19718215550.97429,/media/37746251/btc.png,2026-01-31 22:41:01.415787-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,91432.2372065164,29155.57611725,2663594810.51899,991521599,91432.2372065164,1768266486,0.00056089,51.2795196903,86.95967242,7945522.80163138,91382.0463576933,91449.1204922491,91304.8404748753,891.8461214,81442050.2506618,91199.6508704023,91455.9218145298,91161.5651605837,29155.57611725,2663594810.51899,91292.0558067879,92416.5739200245,90020.5796862131,140.18139972849167,0.15355268154457385,232.5863361140946,0.25502985361710145,50.19084882309835,0.05492419006096472,direct,,1768266486,19975121.0,1826370001500.867,0,19975121.0,1826370001500.867,224997.135725126,20569826743.480427,117952.504579551,10782496636.894163,/media/37746251/btc.png,2026-01-12 17:08:12.673284-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,91139.3811808107,18788.73962996,1730046274.26554,1001359671,91139.3811808107,1768912483,2.926e-05,2.665814228,466.08241886,42469629.8384758,91148.039858849,91238.6635806714,90983.0200197609,11307.25920955,1035171756.49482,92569.4357131319,92813.5209723448,90600.6717746422,18788.73962996,1730046274.26554,93024.4875137723,93371.4392752858,90600.6717746422,-1885.1063329616009,-2.026462476003977,-1430.054532321199,-1.5448452518959577,-8.658678038307698,-0.009499576789272096,direct,,1768912483,19978371.0,1820816369940.6543,0,19978371.0,1820816369940.6543,186211.586164447,16988860902.948523,94457.90735655917,8626487395.33476,/media/37746251/btc.png,2026-01-20 04:34:57.653467-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,87941.0301329434,24486.00432645,2154494722.84219,1010559895,87941.0301329434,1769517241,0.01486,1306.8074208,326.82703836,28747510.754212,87878.9277750498,88053.3428908439,87847.4296840767,6199.07626958,547391918.656133,88274.702805915,88915.0914797858,87641.3809629224,24486.00432645,2154494722.84219,87712.2800434745,88915.0914797858,86965.8999387826,228.75008946890011,0.2607959676290713,-333.6726729716029,-0.37799353876640246,62.10235789360013,0.07066808786352985,direct,,1769517241,19981134.0,1757161507184.38,0,19981134.0,1757161507184.38,216281.979915367,19021230391.484417,113855.62380453199,10013751122.333885,/media/37746251/btc.png,2026-01-27 04:34:15.494648-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,82181.0738391276,49929.38098254,4138747168.12386,1016634684,82181.0738391276,1769797980,0.048,3944.832,2450.81111134,202023550.562837,82817.4533787,83113.5415355173,81758.5086621607,40902.70070539,3380655899.68729,84528.5794582977,84612.3071934407,81047.6163167029,49929.38098254,4138747168.12386,83343.5955970139,84612.3071934407,81047.6163167029,-1162.5217578863085,-1.3948543371075297,-2347.5056191701005,-2.777173867364287,-636.379539572401,-0.7684123498248895,direct,,1769797980,19982381.0,1642173528442.5803,0,19982381.0,1642173528442.5803,431026.841054289,35457745674.18424,228330.47876589443,18799940958.039135,/media/37746251/btc.png,2026-01-30 10:33:08.277575-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,89712.4001771716,27432.65051285,2465471910.98429,981401116,89712.4001771716,1767443259,0.03674848,3296.3695247232,128.55383997,11524725.4503545,89710.7880239573,89722.1699331348,89617.3679648035,4431.96008651,398435603.262532,89959.2467726096,90449.0762500536,89288.1023134157,27432.65051285,2465471910.98429,89323.0903301816,90940.5362669072,88400.8971197111,389.30984698999964,0.4358445789895099,-246.84659543799353,-0.27439824619913594,1.6121532143006334,0.00179705612871231,direct,,1767443259,19970946.0,1791641499468.6843,0,19970946.0,1791641499468.6843,232948.73200901,20902812857.01201,125151.608280689,11232074155.148792,/media/37746251/btc.png,2026-01-03 04:27:41.427167-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,91169.2185613284,27341.56303343,2520016600.14674,986185987,91169.2185613284,1767810208,3.075e-05,2.8029851925,490.9232082,44751964.7133123,91180.4480621187,91265.1102606395,91092.7249619888,20458.89801961,1880448531.26509,93720.4787864495,93720.6491614572,90952.9889301198,27341.56303343,2520016600.14674,91984.4794357363,93820.3857373874,90952.9889301198,-815.2608744079043,-0.8863026451951334,-2551.2602251211065,-2.7222014421569285,-11.229500790301245,-0.012315689414742622,direct,,1767810208,19972781.0,1820902836266.547,0,19972781.0,1820902836266.547,259906.381770542,23722769389.266228,142978.94505202,13062586355.259398,/media/37746251/btc.png,2026-01-07 10:23:35.200524-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,90002.8265177743,23203.67522083,2069471881.35149,980625562,90002.8265177743,1767372345,0.03321,2989.7637921,3254.78738939,293315776.588315,89358.2422909886,90765.8067091306,89151.830748466,20246.81707633,1808306646.07707,88742.6773204123,90765.8067091306,88289.331392005,23203.67522083,2069471881.35149,87882.1858112438,90765.8067091306,87863.9636931901,2120.6407065304957,2.4130495696650924,1260.1491973619995,1.4200035827318274,644.5842267857079,0.7213483728637661,direct,,1767372345,19970562.0,1797407027148.456,0,19970562.0,1797407027148.4558,220441.237262467,19821409960.573692,128957.23425519661,11587591108.758791,/media/37746251/btc.png,2026-01-02 08:45:49.434829-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,91425.1972428439,9673.4903455,878188986.018779,990106046,91425.1972428439,1768180484,2e-05,1.8287152,988.00277782,90300296.1143534,91130.8169748812,91677.3399931487,91098.1146091338,2387.97208853,217512444.831355,90885.0358011235,91677.3399931487,90576.3658568524,9673.4903455,878188986.018779,90519.8285338195,91677.3399931487,90122.7041404124,905.3687090244057,1.0001882722150175,540.161441720411,0.5943348505714443,294.38026796269696,0.3230304278341303,direct,,1768180484,19974675.0,1826188601736.7031,0,19974675.0,1826188601736.7031,105165.271099738,9608543876.545395,53657.830678430306,4899465976.553307,/media/37746251/btc.png,2026-01-11 17:14:47.430908-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,93173.05443038,19002.40184448,1774221178.04561,1000227453,93173.05443038,1768826106,0.02099,1956.03711,284.16668281,26443438.7958023,93148.7428281804,93175.9774118189,92959.9021919863,12882.47014986,1194100266.40391,93642.094492732,93642.8437488653,92119.7153145434,19002.40184448,1774221178.04561,95074.0410174207,95496.6745102665,92119.7153145434,-1900.9865870407084,-1.999480159565727,-469.0400623519963,-0.5008859155626861,24.311602199595654,0.026099764163688356,direct,,1768826106,19977878.0,1861399914297.4912,0,19977878.0,1861399914297.4912,192402.440365626,17930432405.406338,95493.651590601,8901144554.088732,/media/37746251/btc.png,2026-01-19 04:35:15.730381-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,87851.0949286006,30712.59092199,2682900304.43033,1009839074,87851.0949286006,1769451958,0.00107087,94.055368796,690.28067068,60586017.4474299,87624.290938942,88021.499802822,87573.8717948166,22409.02615616,1964825476.75332,86581.0345816177,88787.8551519448,86429.6392513598,30712.59092199,2682900304.43033,87318.4673477315,88787.8551519448,86008.6431884744,532.6275808691134,0.6099827413919341,1270.0603469829075,1.4669036390246117,226.8039896586124,0.2588368901229147,direct,,1769451958,19980853.0,1755339813657.4143,0,19980853.0,1755339813657.4143,295501.419320793,25944888804.126507,148148.529758341,12999776115.171938,/media/37746251/btc.png,2026-01-26 10:26:09.290027-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,95131.0123483001,5601.0656718,533357088.092931,999185918,95131.0123483001,1768717346,0.0001849,17.5891672,38.69017239,3680877.6114143,95155.1260426622,95166.2893142231,95108.4344122723,1522.36674674,144671300.138821,95117.6939031808,95226.9587384538,94835.4833173788,5601.0656718,533357088.092931,95199.2411088162,95607.5170515929,94835.4833173788,-68.22876051611092,-0.07166943740457234,13.318445119293756,0.0140020689871334,-24.113694362109527,-0.025341455962444213,direct,,1768717346,19977356.0,1900466100322.387,0,19977356.0,1900466100322.387,77034.7374225751,7328914597.500333,32696.7384598203,3110995870.6755886,/media/37746251/btc.png,2026-01-17 22:22:36.476898-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,77591.3839244363,48181.39784939,3740513012.01453,1021784361,77591.3839244363,1769995597,0.12953206,10049.2519278925,1621.59074538,125298306.442247,77614.2710253284,77887.0107710153,76573.6496264069,5233.61825152,405569766.456918,76910.9893569062,78095.4599503703,76559.7983498833,48181.39784939,3740513012.01453,78454.2461490475,79162.003540932,75653.8648366679,-862.8622246111918,-1.0998285841303284,680.3945675301075,0.8846519505460134,-22.887100892097806,-0.029488263678504305,direct,,1769995597,19982656.0,1550481933525.9407,0,19982656.0,1550481933525.9407,348679.720614109,27056593742.30102,190364.6368478076,14772707296.760633,/media/37746251/btc.png,2026-02-01 17:26:39.781256-08:00
5,CCCAGG,BTC,USD,4,CCCAGG,89099.8501532082,5063.28696477,452571843.208692,1007748509,89099.8501532082,1769303934,1e-08,0.0008907757,58.70010186,5233499.07422861,89195.8069474618,89203.3059468035,89088.1435442854,257.18342006,22925457.7903771,89107.7526562781,89203.3059468035,89070.2703469551,5063.28696477,452571843.208692,89444.5401624563,89821.9816376065,89047.5374236443,-344.6900092480937,-0.3853672998061595,-7.902503069897648,-0.008868479828439345,-95.95679425359413,-0.10757993849432261,direct,,1769303934,19980253.0,1780237548323.1887,0,19980253.0,1780237548323.1887,74254.8280305571,6617527784.039873,31389.471594996,2798230948.867522,/media/37746251/btc.png,2026-01-24 17:19:09.737457-08:00
