TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
1616889600,55863.73,56561.55,54717.97,55781.01,1345583216.95
1616976000,55781.01,58413.9,54910.57,57626.1,2950020309.68
1617062400,57626.1,59402.27,57055.21,58781.54,2064647135.86
1617148800,58781.54,59818.5,56918.81,58793.8,2727194335.71
1617235200,58793.8,59469.45,57949.11,58730.82,1648724834.05
1617321600,58730.82,60061.51,58458.46,58987.8,1765524921.41
1617408000,58987.8,59770.87,56958.04,57074.97,1470430519.81
1617494400,57074.97,58493.73,56493.38,58219.43,1093079652.2
1617580800,58219.43,59235.68,56833.44,59119.56,1439529332.47
1617667200,59119.56,59464.31,57369.44,58010.35,1535666142.46
1617753600,58010.35,58628.19,55467.58,55951.98,2855410824.81
1617840000,55951.98,58150.23,55711.07,58084.46,1458096433.7
1617926400,58084.46,58881.94,57694.22,58106.85,1241735091.75
1618012800,58106.85,61193.5,57885.43,59784.8,2322058695.22
1618099200,59784.8,60673.37,59218.25,59980.45,1218894531.01
1618185600,59980.45,61233.29,59421.37,59845.76,1913098388.79
1618272000,59845.76,63682.32,59811.31,63558.48,3299086696.94
1618358400,63558.48,64859.81,61312.98,62964.27,4066819695.96
1618444800,62964.27,63826.89,62038.33,63233.03,2146219571.03
1618531200,63233.03,63567.11,60048.13,61416.41,3544777400.64
1618617600,61416.41,62541.21,59712.92,60056.07,2093039585.66
1618704000,60056.07,60393.33,52785.1,56246.82,6264051811.58
1618790400,56246.82,57590.64,54291.08,55680.11,2732647682.18
1618876800,55680.11,57101.05,53429.73,56496.06,3091319805.6
1618963200,56496.06,56801.94,53640.81,53803.25,2312255459.33
1619049600,53803.25,55458.61,50519.78,51717.61,4488994737.96
1619136000,51717.61,52112.75,47495.24,51178.03,5241192198.03
1619222400,51178.03,51223.86,48769.48,50115.99,1695108976.06
1619308800,50115.99,50576.4,47073.07,49120.97,2176241676.28
1619395200,49120.97,54389.71,48843.41,54062.29,3254396664.97
1619481600,54062.29,55490.94,53357.59,55073.48,2220077233.11
1619568000,55073.48,56461.55,53886.63,54877.94,2339383717.48
1619654400,54877.94,55217.24,52399.42,53581.58,2359198137.55
1619740800,53581.58,57984.34,53089.93,57757.97,2719315702.2
1619827200,57757.97,58498.65,57057.4,57843.16,1511783659.93
1619913600,57843.16,57934.82,56092.72,56623.51,1230710822.31
1620000000,56623.51,58963.84,56531.6,57195.07,2371465902.34
1620086400,57195.07,57226.81,53108.04,53244.07,3556756117.3
1620172800,53244.07,57944.11,52978.89,57506.88,3200062630.96
1620259200,57506.88,58392.76,55299.4,56441.94,2878647496.02
1620345600,56441.94,58695.29,55311.16,57374.33,2439662460.45
1620432000,57374.33,59521.69,56985.44,58943.13,2211507566.18
1620518400,58943.13,59276.99,56350.98,58294.18,2645394205.33
1620604800,58294.18,59587.03,54239.16,55870.01,4067497161.41
1620691200,55870.01,56928.37,54490.38,56747.52,2395231325.24
1620777600,56747.52,58005.44,49182.89,49504.08,4035173480.67
1620864000,49504.08,51377.99,47029.73,49700.6,5919941739.84
1620950400,49700.6,51554.66,48910.06,49887.96,2156016499.66
1621036800,49887.96,50710.05,46606.18,46775.29,2591003797.63
1621123200,46775.29,49808.83,43918.69,46490.71,3693969204.75
1621209600,46490.71,46665.19,42130.83,43552.14,5896147491.21
1621296000,43552.14,45819.36,42309.39,42886.02,3159184422.64
1621382400,42886.02,43564.34,29925.2,36771.87,11120220854.77
1621468800,36771.87,42520.03,35009.25,40597.4,5531454912.79
1621555200,40597.4,42252.07,33552.8,37350.39,4573692788.95
1621641600,37350.39,38841.92,35287.71,37491.5,2808008188.27
1621728000,37491.5,38304.55,31157.18,34716.84,4494413873.1
1621814400,34716.84,39945.35,34467.32,38837.76,3981461441.04
1621900800,38837.76,39842.9,36509.09,38387.36,2529569055.97
1621987200,38387.36,40854.81,37855.81,39295.08,2607759779.42
1622073600,39295.08,40408.95,37211.84,38538.84,1804036815.09
1622160000,38538.84,38879.6,34733.76,35680.92,3104364367.82
1622246400,35680.92,37307.1,33666.06,34611.58,2127790128.94
1622332800,34611.58,36481.62,33400.65,35662.59,1325408340.1
1622419200,35662.59,37512.8,34202.86,37290.83,1821662523.97
1622505600,37290.83,37910.19,35733.52,36683.51,1626268789.21
1622592000,36683.51,38225.18,35935.34,37576.98,1494571249.19
1622678400,37576.98,39482.46,37199.92,39229.66,1586641442.02
1622764800,39229.66,39273.49,35617.03,36861.5,1837944242.33
1622851200,36861.5,37911.76,34846.16,35538.4,1444088532.56
1622937600,35538.4,36453.81,35264.34,35798.57,986275148.28
1623024000,35798.57,36790.39,33367.12,33582.86,1850311020.63
1623110400,33582.86,34061.09,31034.35,33409.38,2890313261.68
1623196800,33409.38,37528.42,32435.18,37391.58,3249553573.38
1623283200,37391.58,38387.2,35821.05,36680.78,2338112083.52
1623369600,36680.78,37665.85,35981.84,37339.98,1596038876.7
1623456000,37339.98,37445.32,34655.21,35541.78,1450138289.51
1623542400,35541.78,39374.68,34802.24,39017.37,1727291768.5
1623628800,39017.37,41025.42,38755.79,40526.63,2740589573.6
1623715200,40526.63,41307.06,39526.69,40161.86,1943860792.12
1623801600,40161.86,40487.98,38122.04,38345.41,1883613058.48
1623888000,38345.41,39537.42,37386.57,38082.3,1599770630.8
1623974400,38082.3,38201.23,35158.89,35830.29,2207651943.63
1624060800,35830.29,36443.26,34863.17,35515.38,1601193146.33
1624147200,35515.38,36139.95,33377.82,35602.26,1964614466.35
1624233600,35602.26,35760.61,31284.7,31652.62,3650731161.39
1624320000,31652.62,33312.87,28908.07,32537.58,4060734244.07
1624406400,32537.58,34831.93,31790.02,33678.64,2037061709.14
1624492800,33678.64,35267.23,32340.83,34649.84,1311147481.02
1624579200,34649.84,35494.5,31290.25,31593.86,3027434524.39
1624665600,31593.86,32680.58,30190.9,32307.35,1826363014.48
1624752000,32307.35,34754.5,32031.15,34713.81,2002954688.79
1624838400,34713.81,35292.57,33890.86,34487.11,1424168416.33
1624924800,34487.11,36624.75,34243.82,35901.41,1578253520.29
1625011200,35901.41,36090.37,34062.04,35056.39,1388243727.19
1625097600,35056.39,35065.41,32757.33,33543.11,1238732543.23
1625184000,33543.11,33968.47,32715.18,33804.54,1102040372.36
1625270400,33804.54,34944.91,33333.05,34682.84,595117204.83
1625356800,34682.84,35945.36,34390.95,35287.97,563891553.21
1625443200,35287.97,35290.8,33151.51,33702.79,1072690410.4
1625529600,33702.79,35096.65,33558.75,34237.66,1123145329.6
1625616000,34237.66,35066.82,33807.42,33880.79,752074468.65
1625702400,33880.79,33934.31,32108.68,32874.01,1573967671.27
1625788800,32874.01,34076.49,32274.31,33804.2,853165387.13
1625875200,33804.2,34253.5,33030.16,33515.13,651899496.99
1625961600,33515.13,34595.69,33335.4,34249.3,533337900.01
1626048000,34249.3,34658.46,32660.38,33088.51,1039311244.06
1626134400,33088.51,33335.54,32206.14,32737.47,837278173.94
1626220800,32737.47,33099.2,31601.99,32820.5,883070516.73
1626307200,32820.5,33188.54,31133.75,31867.46,1073939852.55
1626393600,31867.46,32256.94,31046.14,31401.76,812765644.4
1626480000,31401.76,31966.25,31194.16,31546.64,881285396.92
1626566400,31546.64,32446.17,31131.67,31806.3,796652696.45
1626652800,31806.3,31907.17,30487.11,30847.55,1179342118.61
1626739200,30847.55,31063.88,29320.09,29795.55,1291958152.32
1626825600,29795.55,32814.13,29513.88,32139.48,1538668590.41
1626912000,32139.48,32604.4,31738.48,32299.47,785311959.3
1626998400,32299.47,33637.93,32012.62,33637.92,765209760.41
1627084800,33637.92,34519.75,33429.09,34282.56,686017155.75
1627171200,34282.56,35382.63,33892.36,35369.93,781929775.48
1627257600,35369.93,40553.85,35270.24,37269.52,3840983132.28
1627344000,37269.52,39535.5,36422.45,39496.69,2197490232.78
1627430400,39496.69,40906.09,38809.89,40030.01,2662886395.8
1627516800,40030.01,40633.62,39281.83,40030.52,1257968294.92
1627603200,40030.52,42301.76,38346.18,42231.83,1698014609.78
1627689600,42231.83,42373.59,41065.61,41474.72,1056705603.97
1627776000,41474.72,42584.65,39471.54,39870.76,1385907257.88
1627862400,39870.76,40446.6,38698.01,39158.53,1308894644.03
1627948800,39158.53,39779.45,37679.22,38189.3,1466921591.54
1628035200,38189.3,39961.11,37526.24,39738.56,1318983897.48
1628121600,39738.56,41409.14,37330.04,40888.18,2357831521.97
1628208000,40888.18,43363.62,39895.05,42852.18,2009167763.65
1628294400,42852.18,44731.51,42473.57,44617.96,2199730007.61
1628380800,44617.96,45310.33,43300.59,43827.75,1745878741.47
1628467200,43827.75,46476.01,42818.07,46292.61,2219734084.88
1628553600,46292.61,46707.56,44663.2,45601.03,1609844198.85
1628640000,45601.03,46763.89,45360.51,45556.69,1421598811.69
1628726400,45556.69,46214.21,43786.4,44425.52,1588850342.27
1628812800,44425.52,47890.79,44260.38,47832.93,1595718853.28
1628899200,47832.93,48136.25,46049.28,47102.03,1120499538.82
1628985600,47102.03,47390.93,45595.22,47015.94,836663894.85
1629072000,47015.94,48064.42,45681.1,45927.4,1332377363.69
1629158400,45927.4,47100.97,44438.79,44684.43,1700658063.3
1629244800,44684.43,46024.97,44240.9,44714.54,1377529230.43
1629331200,44714.54,47044.06,43982.21,46761.49,1511027965.43
1629417600,46761.49,49377.5,46652.0,49336.45,1742574002.38
1629504000,49336.45,49809.82,48330.03,48867.87,1125508731.91
1629590400,48867.87,49512.19,48119.98,49289.71,822323898.98
1629676800,49289.71,50513.83,49048.25,49521.06,1515250474.77
1629763200,49521.06,49859.97,47580.66,47690.54,1399185980.56
1629849600,47690.54,49257.74,47135.07,48996.44,1208134772.96
1629936000,48996.44,49358.2,46456.68,46852.22,1618461768.41
1630022400,46852.22,49166.31,46376.81,49088.1,1331637984.84
1630108800,49088.1,49306.47,48386.9,48918.9,626553869.3
1630195200,48918.9,49653.49,47841.49,48794.26,924625515.76
1630281600,48794.26,48878.11,46872.47,46993.31,1392617744.31
1630368000,46993.31,48252.74,46713.72,47159.26,1418199668.83
1630454400,47159.26,49062.05,46544.74,48840.01,1520961266.36
1630540800,48840.01,50374.89,48632.7,49280.77,1615790894.94
1630627200,49280.77,51056.15,48362.56,50019.51,1926045807.12
1630713600,50019.51,50549.35,49501.12,49935.29,839888927.54
1630800000,49935.29,51890.18,49499.28,51784.16,1084416553.08
1630886400,51784.16,52766.16,51035.68,52693.32,1328373298.0
1630972800,52693.32,52919.24,43904.42,46856.31,4055873734.71
1631059200,46856.31,47362.35,44475.76,46073.45,2105187289.07
1631145600,46073.45,47335.29,45572.3,46392.85,1499767099.51
1631232000,46392.85,47026.67,44198.27,44853.1,1631276774.64
1631318400,44853.1,45987.63,44741.98,45166.12,662298068.85
1631404800,45166.12,46403.5,44765.82,46049.72,747181260.09
1631491200,46049.72,46821.84,43511.3,44958.56,1909473369.72
1631577600,44958.56,47263.56,44776.37,47129.01,1237183544.6
1631664000,47129.01,48457.3,46725.15,48148.45,1282942628.56
1631750400,48148.45,48498.51,47050.55,47764.47,1229076140.65
1631836800,47764.47,48172.36,46770.31,47297.98,899242093.44
1631923200,47297.98,48808.0,47066.47,48312.46,761079785.11
1632009600,48312.46,48376.3,46864.5,47251.76,668723282.36
1632096000,47251.76,47340.49,42552.63,42925.46,2849781014.82
1632182400,42925.46,43625.93,39767.17,40709.59,2972565920.07
1632268800,40709.59,44012.22,40589.07,43576.15,1807576533.35
1632355200,43576.15,44994.17,43108.42,44893.87,1522818255.74
1632441600,44893.87,45143.18,40807.2,42848.41,2565373998.35
1632528000,42848.41,42992.94,41710.08,42721.91,767641976.96
